avg(acceleration_a (0)),avg(acceleration_a (1)),avg(acceleration_a (Magnitude)),avg(displacement_d (0)),avg(displacement_d (1)),avg(displacement_d (Magnitude)),avg(velocity_v (0)),avg(velocity_v (1)),avg(velocity_v (Magnitude)),Time
9.085268370323e-04,-7.727017388490e-04,1.192681428894e-03,-1.215770598853e-10,6.809376924001e-10,6.917059508357e-10,-1.733531522666e-07,-1.417570267009e-06,1.428130518303e-06,6.643500000000e-01
9.742335963131e-04,-2.266092503928e-04,1.000241397138e-03,-1.178320170973e-10,5.868576519535e-10,5.985702029918e-10,-5.660709031949e-08,-1.204253762923e-06,1.205583463800e-06,6.674100000000e-01
5.142205444187e-04,-5.849082138686e-05,5.175364185145e-04,-8.716122475600e-11,5.286916479979e-10,5.358282726431e-10,-2.190118721406e-08,-1.011179199331e-06,1.011416351045e-06,6.704700000000e-01
5.661272429672e-04,7.124942040879e-05,5.705931432625e-04,-8.306419354754e-11,4.875180146562e-10,4.945437036946e-10,-7.590867557822e-08,-8.663686608124e-07,8.696877505553e-07,6.735400000000e-01
7.188143306674e-04,7.897343751490e-05,7.231395756047e-04,-8.570201612863e-11,4.637493507770e-10,4.716018404487e-10,-6.355597207039e-09,-7.274025001368e-07,7.274302652634e-07,6.766000000000e-01
3.440629856907e-04,-1.533059130921e-04,3.766723259165e-04,-6.366696539355e-11,4.580774190487e-10,4.624807069757e-10,1.462205410845e-08,-6.631450471579e-07,6.633062324721e-07,6.796600000000e-01
4.265032890018e-04,-2.319124354428e-04,4.854775311406e-04,-6.626341304102e-11,4.446641608467e-10,4.495743051480e-10,-5.354912913344e-08,-6.886425337632e-07,6.907213971920e-07,6.827200000000e-01
6.867096346112e-04,-1.580914555424e-04,7.046722859481e-04,-7.945833707902e-11,4.175744620287e-10,4.250671225465e-10,8.051485996596e-09,-7.265127894462e-07,7.265574028635e-07,6.857800000000e-01
4.074874475788e-04,-7.801770939720e-05,4.148888802003e-04,-6.630338615836e-11,3.797853365252e-10,3.855295589908e-10,5.269759365846e-08,-7.993182993266e-07,8.010535437883e-07,6.888400000000e-01
4.847592135302e-04,3.224696492309e-04,5.822183179680e-04,-6.962298074801e-11,3.138721925234e-10,3.215013416577e-10,1.674061733670e-08,-8.929026594358e-07,8.930595766780e-07,6.919000000000e-01
7.088402568086e-04,9.703467085651e-04,1.201676846950e-03,-7.872292914408e-11,2.243679722473e-10,2.377778091904e-10,1.010015735283e-07,-9.082894261347e-07,9.138878484165e-07,6.949700000000e-01
3.915894637446e-04,1.599850743900e-03,1.647077627458e-03,-5.822577820463e-11,1.291538132760e-10,1.416719758148e-10,1.709920794517e-07,-8.514799836155e-07,8.684793916571e-07,6.980300000000e-01
3.392250175538e-04,2.351740103331e-03,2.376079781099e-03,-4.624808741506e-11,2.913251424589e-11,5.465884169865e-11,1.587225673798e-07,-7.181675679680e-07,7.354981366915e-07,7.010900000000e-01
3.678186222482e-04,3.034947461051e-03,3.057154989563e-03,-3.543731055132e-11,-5.744291188476e-11,6.749437832080e-11,2.298867379422e-07,-4.504274316478e-07,5.057002901547e-07,7.041500000000e-01
-4.967488502179e-05,3.344420846426e-03,3.344789738116e-03,-2.380390867745e-13,-1.058890968336e-10,1.058893643897e-10,2.623116940669e-07,-9.855261350860e-08,2.802142795676e-07,7.072100000000e-01
-2.146053748684e-04,3.362899290060e-03,3.369739916077e-03,2.485461829586e-11,-1.121866873096e-10,1.149069399999e-10,2.111260440544e-07,2.872719775797e-07,3.565100217114e-07,7.102700000000e-01
-3.086619057858e-04,2.962084492908e-03,2.978123018817e-03,4.437329833679e-11,-6.672552686941e-11,8.013292420277e-11,2.031110137870e-07,6.906553732249e-07,7.199020270050e-07,7.133400000000e-01
-6.291609572575e-04,2.043285387935e-03,2.137956661554e-03,7.161964251616e-11,3.453885739112e-11,7.951292891113e-11,1.468625557424e-07,1.019934027630e-06,1.030453313352e-06,7.164000000000e-01
-6.717528529780e-04,8.336971094811e-04,1.070655297396e-03,8.093393795189e-11,1.739434047447e-10,1.918504896178e-10,3.891146578561e-08,1.208534346071e-06,1.209160604636e-06,7.194600000000e-01
-6.198136815873e-04,-5.553183765985e-04,8.321943879112e-04,7.735645743377e-11,3.332419944404e-10,3.421026868724e-10,-3.527613059913e-08,1.232380117936e-06,1.232884893440e-06,7.225200000000e-01
-5.834233801506e-04,-1.943646662554e-03,2.029321361777e-03,6.774953483281e-11,4.884969463820e-10,4.931726534334e-10,-1.194760478809e-07,1.055004896111e-06,1.061748490385e-06,7.255800000000e-01
-3.634125711466e-04,-3.025685636910e-03,3.047432078041e-03,4.337789964320e-11,6.081019645185e-10,6.096471450181e-10,-1.937244202165e-07,6.902774432349e-07,7.169463715141e-07,7.286400000000e-01
-8.697021120280e-05,-3.606497337226e-03,3.607545822447e-03,1.060828172830e-11,6.674370011053e-10,6.675213000988e-10,-2.244638174440e-07,1.962481997374e-07,2.981566052290e-07,7.317000000000e-01
2.080884145244e-04,-3.550194997224e-03,3.556288136045e-03,-2.323861029792e-11,6.512389447518e-10,6.516534325622e-10,-2.113703429955e-07,-3.481791451625e-07,4.073157731099e-07,7.347700000000e-01
4.202646103995e-04,-2.830725679370e-03,2.861752996783e-03,-5.095135231471e-11,5.562725338068e-10,5.586010850066e-10,-1.620473190338e-07,-8.488226302201e-07,8.641522962880e-07,7.378300000000e-01
6.223203963446e-04,-1.501905818577e-03,1.625731762494e-03,-7.311012599357e-11,3.923217210164e-10,3.990757112429e-10,-9.206573130404e-08,-1.207216142902e-06,1.210721650325e-06,7.408900000000e-01
7.279444575235e-04,1.933982672360e-04,7.531972006115e-04,-8.105612716387e-11,1.872954611183e-10,2.040825458150e-10,2.871825217855e-08,-1.332446010954e-06,1.332755457733e-06,7.439500000000e-01
5.322405620282e-04,1.901258021033e-03,1.974351052475e-03,-6.606793968413e-11,-2.065077077345e-11,6.922013426485e-11,1.283750181782e-07,-1.200401538409e-06,1.207246453176e-06,7.470100000000e-01
4.190884748083e-04,3.381820814458e-03,3.407689418187e-03,-4.588698308939e-11,-1.956791242977e-10,2.009873998612e-10,1.918295921586e-07,-8.162812341132e-07,8.385187210750e-07,7.500700000000e-01
1.333264773991e-04,4.227539760575e-03,4.229641636926e-03,-1.051456744265e-11,-2.968274307461e-10,2.970136019981e-10,2.696627316605e-07,-2.242596062516e-07,3.507283276879e-07,7.531400000000e-01
-3.539190881983e-04,4.209928157558e-03,4.224778551923e-03,3.551857576614e-11,-2.994864534219e-10,3.015853196157e-10,2.435130788461e-07,4.381254795262e-07,5.012509904022e-07,7.562000000000e-01
-4.816694552040e-04,3.400958964788e-03,3.434898447443e-03,6.340153795310e-11,-2.030160577048e-10,2.126858591934e-10,1.760354822563e-07,1.058310936757e-06,1.072851587999e-06,7.592600000000e-01
-7.819991440481e-04,1.747661951416e-03,1.914639641739e-03,9.194378104203e-11,-1.456671449027e-11,9.309053680877e-11,1.138347778286e-07,1.511677662618e-06,1.515957688163e-06,7.623200000000e-01
-9.362108723324e-04,-3.749858788157e-04,1.008516339374e-03,1.025516426863e-10,2.274333485381e-10,2.494850044490e-10,-5.423830873670e-08,1.657837166832e-06,1.658724168108e-06,7.653800000000e-01
-6.124140449588e-04,-2.479259472701e-03,2.553777299500e-03,8.036003845162e-11,4.717248059005e-10,4.785206665148e-10,-1.649901261770e-07,1.484406497490e-06,1.493547585960e-06,7.684400000000e-01
-5.600087503890e-04,-4.313756951820e-03,4.349955038835e-03,5.825810197452e-11,6.742339375661e-10,6.767461924619e-10,-2.418123158931e-07,9.916460567433e-07,1.020703236975e-06,7.715000000000e-01
-1.217198001250e-04,-5.277933216469e-03,5.279336582114e-03,1.118451329765e-11,7.802108860451e-10,7.802910482897e-10,-3.441278010304e-07,2.446244779512e-07,4.222144936581e-07,7.745700000000e-01
4.357326681464e-04,-5.179654115207e-03,5.197949567981e-03,-4.318877691953e-11,7.636234651547e-10,7.648438186889e-10,-2.881951584605e-07,-5.682695322109e-07,6.371708645248e-07,7.776300000000e-01
5.416335642066e-04,-4.098230665216e-03,4.133867620424e-03,-7.504642489679e-11,6.252227847778e-10,6.297106450546e-10,-2.265620784847e-07,-1.319754221326e-06,1.339059961359e-06,7.806900000000e-01
1.018477558718e-03,-1.978648222218e-03,2.225386556286e-03,-1.130348200946e-10,3.775318386450e-10,3.940902938979e-10,-1.342638585450e-07,-1.833958276313e-06,1.838866428800e-06,7.837500000000e-01
1.026227651985e-03,5.627024702450e-04,1.170374838980e-03,-1.172281954718e-10,7.644216864110e-11,1.399494728826e-10,7.456360411664e-08,-1.963041867706e-06,1.964457458288e-06,7.868100000000e-01
7.144324105937e-04,3.055444657390e-03,3.137858461385e-03,-9.334157399182e-11,-2.192649376579e-10,2.383060266158e-10,1.703095219610e-07,-1.713397515594e-06,1.721840985607e-06,7.898700000000e-01
6.941434708506e-04,5.097925080524e-03,5.144966013956e-03,-6.803471071049e-11,-4.522110121417e-10,4.573002529670e-10,2.938697178020e-07,-1.077756372929e-06,1.117102596197e-06,7.929300000000e-01
-1.266056106843e-05,5.966493072815e-03,5.966506505298e-03,-5.483981528442e-12,-5.597704954190e-10,5.597973576170e-10,3.803183692594e-07,-1.935619074645e-07,4.267414603919e-07,7.960000000000e-01
-4.116419212588e-04,5.675013066262e-03,5.689922879405e-03,4.556530493560e-11,-5.255953728696e-10,5.275667663868e-10,2.925499172810e-07,7.263301845229e-07,7.830331992005e-07,7.990600000000e-01
-6.195134909133e-04,4.176303943797e-03,4.222003268165e-03,8.348157485374e-11,-3.506119220095e-10,3.604135030701e-10,2.600203872571e-07,1.538297279156e-06,1.560118303478e-06,8.021200000000e-01
-1.192962755653e-03,1.629491240406e-03,2.019505345112e-03,1.242814174754e-10,-6.513937807886e-11,1.403175302883e-10,1.007512463314e-07,2.007142903450e-06,2.009669984975e-06,8.051800000000e-01
-9.008057874730e-04,-1.125350317267e-03,1.441479935107e-03,1.131980544930e-10,2.571417316102e-10,2.809549246347e-10,-1.001151436563e-07,2.043296243204e-06,2.045747437853e-06,8.082400000000e-01
-7.904627263148e-04,-3.774345512399e-03,3.856230720362e-03,9.369794498375e-11,5.569819236178e-10,5.648080807949e-10,-1.756207522817e-07,1.659193578910e-06,1.668462160472e-06,8.113000000000e-01
-5.949075737386e-04,-5.596365065216e-03,5.627896317849e-03,5.740922913311e-11,7.609267735393e-10,7.630893619221e-10,-3.425506228154e-07,8.708957953485e-07,9.358420890016e-07,8.143700000000e-01
2.382083759077e-04,-6.032606368014e-03,6.037307580516e-03,-1.188060876349e-11,8.165341263876e-10,8.166205535131e-10,-3.503435275786e-07,-7.843048561532e-08,3.590152202764e-07,8.174300000000e-01
3.567515301565e-04,-5.329849842973e-03,5.341776015793e-03,-5.089542660465e-11,7.244747413164e-10,7.262602806534e-10,-2.703386609323e-07,-1.006830105228e-06,1.042492135408e-06,8.204900000000e-01
8.388929202830e-04,-3.263699184660e-03,3.369788376093e-03,-9.593935648435e-11,4.889185303263e-10,4.982426009677e-10,-2.282105261469e-07,-1.730745228198e-06,1.745725949047e-06,8.235500000000e-01
1.110163008652e-03,-4.880468996819e-04,1.212704284675e-03,-1.180708098595e-10,1.717338708891e-10,2.084064263679e-10,-4.891665917066e-09,-2.003632299164e-06,2.003638270409e-06,8.266100000000e-01
7.058699826011e-04,2.184018306730e-03,2.295253449288e-03,-9.660706491881e-11,-1.473732811436e-10,1.762152348330e-10,1.128677427385e-07,-1.852096905349e-06,1.855532827560e-06,8.296700000000e-01
8.113580653662e-04,4.566650961315e-03,4.638168055679e-03,-7.968613717509e-11,-4.129391920124e-10,4.205575546316e-10,2.277696827884e-07,-1.275752895260e-06,1.295926108295e-06,8.327300000000e-01
1.131693093385e-04,5.649405386372e-03,5.650538780695e-03,-2.039041803496e-11,-5.445559325270e-10,5.449375494477e-10,3.524206979488e-07,-3.758575572210e-07,5.152370829656e-07,8.358000000000e-01
-3.201650420023e-04,5.369215528969e-03,5.378752741170e-03,2.958588422484e-11,-5.212791802484e-10,5.221180980447e-10,2.533578935474e-07,5.338496037069e-07,5.909193021054e-07,8.388600000000e-01
-3.870795944547e-04,4.027823008893e-03,4.046379715673e-03,6.149583397859e-11,-3.610093197816e-10,3.662095937655e-10,2.537862975249e-07,1.329185667533e-06,1.353196964077e-06,8.419200000000e-01
-1.147102339474e-03,1.501135364162e-03,1.889246187971e-03,1.090115121468e-10,-8.584942314913e-11,1.387574619095e-10,1.065441930768e-07,1.788328267974e-06,1.791499276894e-06,8.449800000000e-01
-6.789019106939e-04,-1.138924386345e-03,1.325917253132e-03,8.972190566692e-11,2.167668621225e-10,2.346015619534e-10,-1.101116382473e-07,1.764778892898e-06,1.768210709643e-06,8.480400000000e-01
-5.669021630701e-04,-3.413658491380e-03,3.460410721037e-03,7.222821106420e-11,4.783137444878e-10,4.837364495668e-10,-1.086408033104e-07,1.363058631739e-06,1.367381313937e-06,8.511000000000e-01
-6.320693866903e-04,-4.923321528147e-03,4.963729100092e-03,5.035428193688e-11,6.416762429193e-10,6.436489372604e-10,-2.936568415414e-07,6.090991800114e-07,6.761923924998e-07,8.541700000000e-01
4.338472647525e-04,-4.940678807873e-03,4.959690568140e-03,-2.408407304746e-11,6.543506727943e-10,6.547937427625e-10,-2.957740019183e-07,-2.565686455311e-07,3.915478643543e-07,8.572300000000e-01
3.219115806274e-04,-3.943628580193e-03,3.956745309501e-03,-4.594406851836e-11,5.345312528662e-10,5.365021134373e-10,-1.511707575222e-07,-1.003777951962e-06,1.015097421322e-06,8.602900000000e-01
5.780892699456e-04,-1.892365944480e-03,1.978695548045e-03,-7.240191408214e-11,3.031295966355e-10,3.116562040441e-10,-1.690420266744e-07,-1.513806092530e-06,1.523215051319e-06,8.633500000000e-01
9.896232549085e-04,6.201401686032e-04,1.167873287378e-03,-9.465735484790e-11,2.509869935505e-11,9.792833877952e-11,3.729015659695e-08,-1.564340627845e-06,1.564785019006e-06,8.664100000000e-01
3.779338375505e-04,2.589878712157e-03,2.617308871580e-03,-6.036754569005e-11,-2.146166342223e-10,2.229451507827e-10,1.476822176878e-07,-1.253007302826e-06,1.261680362991e-06,8.694700000000e-01
4.396594931394e-04,4.152888237555e-03,4.176096404961e-03,-4.071164512062e-11,-3.819681917897e-10,3.841316669939e-10,1.791453709761e-07,-6.496318467383e-07,6.738802566026e-07,8.725300000000e-01
-6.057857209785e-05,4.357467435040e-03,4.357888503718e-03,3.140541347027e-12,-4.127825801613e-10,4.127945269557e-10,2.600559016053e-07,1.561069797266e-07,3.033124809155e-07,8.756000000000e-01
-4.081000654218e-04,3.330903152516e-03,3.355810107088e-03,4.059317671704e-11,-3.119685742258e-10,3.145984699588e-10,1.569057504066e-07,7.957345463498e-07,8.110566458425e-07,8.786600000000e-01
-4.279460341877e-04,1.862647529856e-03,1.911175980556e-03,5.862922686770e-11,-1.311406972992e-10,1.436498128479e-10,1.253190852702e-07,1.241750475998e-06,1.248058138779e-06,8.817200000000e-01
-8.283740051391e-04,-4.580158080355e-04,9.465632428954e-04,7.706154308512e-11,1.123338587347e-10,1.362254647299e-10,-1.687276049116e-08,1.359681283800e-06,1.359785969762e-06,8.847800000000e-01
-2.702948091961e-04,-2.300197576420e-03,2.316024217154e-03,4.749599266896e-11,3.216092707319e-10,3.250975120488e-10,-1.262140649123e-07,1.027604429061e-06,1.035326447459e-06,8.878400000000e-01
-3.840607542181e-04,-3.287943162427e-03,3.310298008077e-03,3.666060875887e-11,4.462674830095e-10,4.477707746450e-10,-1.153390568110e-07,5.334138005379e-07,5.457411296855e-07,8.909000000000e-01
-9.252627556956e-05,-3.747973908285e-03,3.749115832948e-03,1.452069811299e-12,4.804082800241e-10,4.804104745136e-10,-2.560307164856e-07,-1.169904313516e-07,2.814933193025e-07,8.939700000000e-01
6.731444073009e-04,-2.750588415681e-03,2.831759175064e-03,-4.818894045067e-11,3.841059115206e-10,3.871169400154e-10,-1.137789483048e-07,-7.279349527824e-07,7.367733332306e-07,8.970300000000e-01
6.473280688257e-05,-1.242217177386e-03,1.243902669858e-03,-3.354935910367e-11,2.143126066882e-10,2.169226887206e-10,-3.729654534963e-08,-1.027669490767e-06,1.028346057778e-06,9.000900000000e-01
6.037877851998e-04,4.051929622146e-04,7.271458080638e-04,-6.035281554160e-11,2.069795289188e-11,6.380335099125e-11,-8.056292042810e-08,-1.095233756723e-06,1.098192772702e-06,9.031500000000e-01
6.552966384519e-04,2.090471711285e-03,2.190772845379e-03,-5.679827571648e-11,-1.584309292537e-10,1.683044962815e-10,1.645559302417e-07,-8.272023613992e-07,8.434111695265e-07,9.062100000000e-01
-2.046643374326e-04,2.825155032771e-03,2.832558640207e-03,-3.745029811013e-12,-2.550719966626e-10,2.550994879056e-10,1.441183948108e-07,-3.468336502637e-07,3.755844681002e-07,9.092700000000e-01
1.376384998179e-04,2.953214257652e-03,2.956419930969e-03,-9.675603244231e-13,-2.646203996065e-10,2.646221684986e-10,9.448892053199e-08,1.776771650705e-07,2.012394869075e-07,9.123300000000e-01
-2.531261119821e-04,2.086972412467e-03,2.102267033220e-03,2.566377232622e-11,-1.751399392378e-10,1.770102469527e-10,1.511632840355e-07,6.624339953553e-07,6.794623879530e-07,9.154000000000e-01
-4.362805588120e-04,6.598173260166e-04,7.910117759610e-04,4.494097524045e-11,-2.574422642812e-11,5.179243622331e-11,3.324259699115e-08,8.577190855806e-07,8.583630350987e-07,9.184600000000e-01
-3.418161364592e-04,-5.595040357642e-04,6.556546630509e-04,4.365079910898e-11,1.256762470305e-10,1.330410137158e-10,-3.816314321392e-09,8.523816779202e-07,8.523902211482e-07,9.215200000000e-01
-4.305577182792e-04,-1.964486400298e-03,2.011115801172e-03,3.603858949405e-11,2.656624849768e-10,2.680957587444e-10,-1.154547023751e-07,6.092719884301e-07,6.201146218129e-07,9.245800000000e-01
1.766965378085e-04,-2.426302629518e-03,2.432728122187e-03,-4.016277676984e-13,3.239648570644e-10,3.239651060186e-10,-1.159328114275e-07,1.379672371285e-07,1.802092541640e-07,9.276400000000e-01
-1.006289368908e-04,-2.102730798138e-03,2.105137285874e-03,-1.077317376568e-12,2.983560047726e-10,2.983579497795e-10,-6.242093094793e-08,-2.505755040591e-07,2.582333360643e-07,9.307000000000e-01
2.170854770151e-04,-1.519384474847e-03,1.534814414429e-03,-2.520811178509e-11,2.181944705099e-10,2.196457963651e-10,-1.383881749886e-07,-5.897507697616e-07,6.057699707076e-07,9.337700000000e-01
5.272176931300e-04,-1.372281707586e-04,5.447844223169e-04,-4.282887078408e-11,8.029716896727e-11,9.100520598734e-11,2.190075223484e-08,-7.394607428392e-07,7.397849911621e-07,9.368300000000e-01
-2.638313999797e-05,9.167552765203e-04,9.171348358360e-04,-2.064927235309e-11,-4.407429061326e-11,4.867171192566e-11,2.214116346268e-08,-6.030464820773e-07,6.034528073224e-07,9.398900000000e-01
5.106374158514e-04,1.614681634085e-03,1.693501505733e-03,-3.363021475535e-11,-1.302019538028e-10,1.344750538894e-10,5.188187942563e-08,-3.795121571163e-07,3.830420431386e-07,9.429500000000e-01
-1.568923187917e-04,2.064600414497e-03,2.070553083414e-03,6.407379043242e-12,-1.679186266955e-10,1.680408274721e-10,1.739723389176e-07,-5.848767829263e-09,1.740706258781e-07,9.460100000000e-01
-3.300384993525e-04,1.492685619190e-03,1.528736657764e-03,2.122512788261e-11,-1.214989300204e-10,1.233389478216e-10,-1.813631144171e-08,3.469162990927e-07,3.473900464448e-07,9.490700000000e-01
2.764806053972e-04,7.327921503898e-04,7.832150795495e-04,1.335824337115e-12,-3.548607981514e-11,3.551121354314e-11,7.052552540918e-08,5.132351579546e-07,5.180580827426e-07,9.521300000000e-01
-6.189022044201e-04,-1.675586680697e-04,6.411831609465e-04,4.288895608192e-11,6.654829421763e-11,7.917157328911e-11,6.186894787440e-08,5.670428053285e-07,5.704080204432e-07,9.552000000000e-01
-1.818607539349e-04,-1.079504221389e-03,1.094715806874e-03,2.455307858143e-11,1.608437195987e-10,1.627069629800e-10,-1.210406912499e-07,4.177246026053e-07,4.349076828017e-07,9.582600000000e-01
6.925284167012e-05,-1.439706586759e-03,1.441371226311e-03,1.087037445048e-12,2.091901017274e-10,2.091929260543e-10,-4.232709255874e-08,1.692912683077e-07,1.745024821879e-07,9.613200000000e-01
-4.983134419938e-05,-1.541473892332e-03,1.542279132844e-03,-2.368586594772e-12,2.111291955470e-10,2.111424813124e-10,-7.563913589602e-08,-1.218985543644e-07,1.434591803798e-07,9.643800000000e-01
2.530972353928e-04,-9.093155505952e-04,9.438818682005e-04,-1.622044660717e-11,1.516431638989e-10,1.525082032070e-10,-2.236251506939e-08,-3.714411468326e-07,3.721137025702e-07,9.674400000000e-01
-8.679454135214e-05,-1.749379656471e-04,1.952859038264e-04,-8.547404913295e-12,7.082542620347e-11,7.133932385196e-11,-2.923615982218e-08,-4.247880802232e-07,4.257929850771e-07,9.705000000000e-01
4.129046170653e-04,4.158092996555e-04,5.859928297120e-04,-3.148568703388e-11,-5.179140801836e-12,3.190880736475e-11,-3.282775819696e-08,-4.080034595632e-07,4.093219817256e-07,9.735600000000e-01
1.829594395309e-04,1.127690719451e-03,1.142436219335e-03,-1.654287342170e-11,-7.243947074360e-11,7.430439813806e-11,1.192355057482e-07,-2.450531109994e-07,2.725218028737e-07,9.766300000000e-01
-2.659792955783e-04,1.180069811668e-03,1.209673404720e-03,1.186059651030e-11,-8.886497850224e-11,8.965298742252e-11,3.529075089016e-08,1.837765736483e-09,3.533856931589e-08,9.796900000000e-01
1.157180733657e-04,9.855447849834e-04,9.923150687717e-04,4.566646440111e-13,-6.591661015890e-11,6.591819200674e-11,1.646570428300e-08,1.955559705130e-07,1.962479478130e-07,9.827500000000e-01
-1.598490351599e-04,4.523722720643e-04,4.797836872740e-04,1.316060089583e-11,-9.636380977684e-12,1.631138419284e-11,5.367694106442e-08,3.421308232381e-07,3.463159167748e-07,9.858100000000e-01
-1.555255943195e-04,-2.122572337313e-04,2.631374997215e-04,1.610956267112e-11,5.876485349179e-11,6.093296329054e-11,-1.740784130050e-08,3.344690038218e-07,3.349217034715e-07,9.888700000000e-01
-5.270750883408e-05,-6.176711539074e-04,6.199159103111e-04,1.235194271522e-11,1.101667292876e-10,1.108570193121e-10,1.047435677247e-09,2.469625838021e-07,2.469648050223e-07,9.919300000000e-01
-2.640165391263e-04,-9.559146114232e-04,9.917043295582e-04,1.453405335845e-11,1.420613023962e-10,1.428028443187e-10,-6.232237989030e-08,9.078662515519e-08,1.101194367142e-07,9.950000000000e-01
2.767560468642e-04,-8.843439206718e-04,9.266380520490e-04,-1.571006079189e-11,1.366174864629e-10,1.375177938215e-10,-7.721085702276e-08,-9.975271689618e-08,1.261432557466e-07,9.980600000000e-01
